FrameCnt,DiffTime_ms,Date,Time,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,ct,center_lat,center_lon,ground_offset_m,heading_deg
158,33,2026-04-27,15:27:40.500,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102493,35.209682,5513,32.10284498176157,35.20935604367564,49.79999999999999,321.8870735009143
159,33,2026-04-27,15:27:40.533,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102493,35.209682,5513,32.10284498176157,35.20935604367564,49.79999999999999,321.8870735009143
160,34,2026-04-27,15:27:40.567,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102493,35.209682,5513,32.10285770807787,35.20937616191878,49.79999999999999,324.6114282841522
161,33,2026-04-27,15:27:40.600,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102495,35.20968,5513,32.102859708077865,35.20937416191209,49.79999999999999,324.6114282841522
162,34,2026-04-27,15:27:40.633,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102495,35.20968,5513,32.102859708077865,35.20937416191209,49.79999999999999,324.6114282841522
163,33,2026-04-27,15:27:40.667,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102495,35.20968,5513,32.102859708077865,35.20937416191209,49.79999999999999,324.6114282841522
164,33,2026-04-27,15:27:40.700,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102498,35.209678,5513,32.102862708077865,35.20937216190204,49.79999999999999,324.6114282841522
165,34,2026-04-27,15:27:40.733,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102498,35.209678,5513,32.102862708077865,35.20937216190204,49.79999999999999,324.6114282841522
166,33,2026-04-27,15:27:40.767,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102498,35.209678,5513,32.10285588880926,35.20936113422017,49.79999999999999,323.13010236913766
167,33,2026-04-27,15:27:40.800,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102501,35.209676,5513,32.10285888880926,35.20935913420976,49.79999999999999,323.13010236913766
168,34,2026-04-27,15:27:40.834,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102501,35.209676,5513,32.10285888880926,35.20935913420976,49.79999999999999,323.13010236913766
169,33,2026-04-27,15:27:40.866,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102501,35.209676,5513,32.102858888809344,35.20935913420989,49.79999999999999,323.13010238672484
170,33,2026-04-27,15:27:40.900,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102505,35.209673,5513,32.10286288880935,35.209356134196014,49.79999999999999,323.13010238672484
171,34,2026-04-27,15:27:40.933,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102505,35.209673,5513,32.10286288880935,35.209356134196014,49.79999999999999,323.13010238672484
172,33,2026-04-27,15:27:40.966,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102505,35.209673,5513,32.10287722686115,35.20938005746012,49.79999999999999,326.309932442704
173,34,2026-04-27,15:27:41.000,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102508,35.209671,5513,32.10288022686115,35.2093780574505,49.79999999999999,326.309932442704
174,33,2026-04-27,15:27:41.033,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102508,35.209671,5513,32.10288022686115,35.2093780574505,49.79999999999999,326.309932442704
175,33,2026-04-27,15:27:41.067,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102508,35.209671,5513,32.10286588880935,35.2093541341856,49.79999999999999,323.13010238672484
176,34,2026-04-27,15:27:41.100,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102511,35.209668,5513,32.10286888880935,35.20935113417519,49.79999999999999,323.13010238672484
177,33,2026-04-27,15:27:41.134,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102511,35.209668,5513,32.10286888880935,35.20935113417519,49.79999999999999,323.13010238672484
178,33,2026-04-27,15:27:41.167,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102511,35.209668,5513,32.10288322686115,35.20937505744088,49.79999999999999,326.309932442704
179,34,2026-04-27,15:27:41.201,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102515,35.209666,5513,32.10288722686115,35.209373057428046,49.79999999999999,326.309932442704
180,33,2026-04-27,15:27:41.234,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102515,35.209666,5513,32.10288722686115,35.209373057428046,49.79999999999999,326.309932442704
181,34,2026-04-27,15:27:41.266,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102515,35.209666,5513,32.10288722686115,35.209373057428046,49.79999999999999,326.309932442704
182,33,2026-04-27,15:27:41.300,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102519,35.209662,5513,32.10289122686115,35.209369057415216,49.79999999999999,326.309932442704
183,33,2026-04-27,15:27:41.334,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102519,35.209662,5513,32.10289122686115,35.209369057415216,49.79999999999999,326.309932442704
184,34,2026-04-27,15:27:41.368,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102519,35.209662,5513,32.10289122686115,35.209369057415216,49.79999999999999,326.309932442704
185,33,2026-04-27,15:27:41.401,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102523,35.20966,5513,32.10289522686115,35.20936705740239,49.79999999999999,326.309932442704
186,33,2026-04-27,15:27:41.434,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102523,35.20966,5513,32.10289522686115,35.20936705740239,49.79999999999999,326.309932442704
187,34,2026-04-27,15:27:41.468,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102523,35.20966,5513,32.10289522686115,35.20936705740239,49.79999999999999,326.309932442704
188,33,2026-04-27,15:27:41.501,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102528,35.209656,5514,32.10290022686115,35.20936305738635,49.79999999999999,326.309932442704
189,33,2026-04-27,15:27:41.534,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102528,35.209656,5514,32.10290022686115,35.20936305738635,49.79999999999999,326.309932442704
190,34,2026-04-27,15:27:41.568,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102528,35.209656,5515,32.10290022686115,35.20936305738635,49.79999999999999,326.309932442704
191,33,2026-04-27,15:27:41.601,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102533,35.209653,5516,32.102905226861154,35.20936005737031,49.79999999999999,326.309932442704
192,34,2026-04-27,15:27:41.634,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102533,35.209653,5517,32.102905226861154,35.20936005737031,49.79999999999999,326.309932442704
193,33,2026-04-27,15:27:41.668,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102533,35.209653,5518,32.102905226861154,35.20936005737031,49.79999999999999,326.309932442704
194,33,2026-04-27,15:27:41.701,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102538,35.209649,5519,32.102910226861155,35.20935605735427,49.79999999999999,326.309932442704
195,34,2026-04-27,15:27:41.735,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102538,35.209649,5521,32.102910226861155,35.20935605735427,49.79999999999999,326.309932442704
196,33,2026-04-27,15:27:41.768,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102538,35.209649,5522,32.102910226861155,35.20935605735427,49.79999999999999,326.309932442704
197,33,2026-04-27,15:27:41.801,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102542,35.209646,5523,32.10291422686115,35.20935305734144,49.79999999999999,326.309932442704
198,34,2026-04-27,15:27:41.835,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102542,35.209646,5525,32.10291422686115,35.20935305734144,49.79999999999999,326.309932442704
199,33,2026-04-27,15:27:41.867,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102542,35.209646,5526,32.10291422686115,35.20935305734144,49.79999999999999,326.309932442704
200,33,2026-04-27,15:27:41.901,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102547,35.209643,5527,32.102919226861154,35.2093500573254,49.79999999999999,326.309932442704
201,34,2026-04-27,15:27:41.934,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102547,35.209643,5529,32.102919226861154,35.2093500573254,49.79999999999999,326.309932442704
202,33,2026-04-27,15:27:41.967,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102547,35.209643,5530,32.102919226861154,35.2093500573254,49.79999999999999,326.309932442704
203,34,2026-04-27,15:27:42.001,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102553,35.209639,5530,32.10292522686115,35.20934605730616,49.79999999999999,326.309932442704
204,33,2026-04-27,15:27:42.035,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102553,35.209639,5530,32.10292522686115,35.20934605730616,49.79999999999999,326.309932442704
205,33,2026-04-27,15:27:42.068,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102553,35.209639,5531,32.10292522686115,35.20934605730616,49.79999999999999,326.309932442704
206,34,2026-04-27,15:27:42.101,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102558,35.209635,5531,32.102930226861154,35.20934205729012,49.79999999999999,326.309932442704
207,33,2026-04-27,15:27:42.134,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102558,35.209635,5532,32.102930226861154,35.20934205729012,49.79999999999999,326.309932442704
208,33,2026-04-27,15:27:42.168,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102558,35.209635,5532,32.10293022686129,35.20934205729036,49.79999999999999,326.30993247402023
209,34,2026-04-27,15:27:42.202,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102563,35.209632,5532,32.10293522686129,35.20933905727432,49.79999999999999,326.30993247402023
210,33,2026-04-27,15:27:42.235,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102563,35.209632,5532,32.10293522686129,35.20933905727432,49.79999999999999,326.30993247402023
211,34,2026-04-27,15:27:42.268,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102563,35.209632,5531,32.102935226861156,35.20933905727408,49.79999999999999,326.309932442704
212,33,2026-04-27,15:27:42.302,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102569,35.209628,5532,32.102941226861155,35.20933505725484,49.79999999999999,326.309932442704
213,33,2026-04-27,15:27:42.335,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102569,35.209628,5532,32.102941226861155,35.20933505725484,49.79999999999999,326.309932442704
214,34,2026-04-27,15:27:42.368,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102569,35.209628,5532,32.10294122686129,35.20933505725508,49.79999999999999,326.30993247402023
215,33,2026-04-27,15:27:42.402,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102575,35.209624,5533,32.10294722686129,35.20933105723583,49.79999999999999,326.30993247402023
216,33,2026-04-27,15:27:42.434,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102575,35.209624,5533,32.10294722686129,35.20933105723583,49.79999999999999,326.30993247402023
217,34,2026-04-27,15:27:42.469,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102575,35.209624,5533,32.10294722686129,35.20933105723583,49.79999999999999,326.30993247402023
218,33,2026-04-27,15:27:42.502,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102581,35.20962,5534,32.10295322686129,35.20932705721659,49.79999999999999,326.30993247402023
219,33,2026-04-27,15:27:42.535,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102581,35.20962,5534,32.10295322686129,35.20932705721659,49.79999999999999,326.30993247402023
220,34,2026-04-27,15:27:42.569,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102581,35.20962,5535,32.10295322686129,35.20932705721659,49.79999999999999,326.30993247402023
221,33,2026-04-27,15:27:42.602,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102587,35.209616,5536,32.10295922686129,35.20932305719734,49.79999999999999,326.30993247402023
222,34,2026-04-27,15:27:42.634,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102587,35.209616,5537,32.10295922686129,35.20932305719734,49.79999999999999,326.30993247402023
223,33,2026-04-27,15:27:42.669,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102587,35.209616,5538,32.10295922686129,35.20932305719734,49.79999999999999,326.30993247402023
224,33,2026-04-27,15:27:42.702,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102593,35.209612,5539,32.102965226861286,35.20931905717809,49.79999999999999,326.30993247402023
225,34,2026-04-27,15:27:42.736,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102593,35.209612,5539,32.102965226861286,35.20931905717809,49.79999999999999,326.30993247402023
226,33,2026-04-27,15:27:42.769,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102593,35.209612,5540,32.102965226861286,35.20931905717809,49.79999999999999,326.30993247402023
227,33,2026-04-27,15:27:42.802,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102599,35.209607,5541,32.102971226861285,35.20931405715885,49.79999999999999,326.30993247402023
228,34,2026-04-27,15:27:42.835,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102599,35.209607,5542,32.102971226861285,35.20931405715885,49.79999999999999,326.30993247402023
229,33,2026-04-27,15:27:42.868,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102599,35.209607,5543,32.10297122686135,35.20931405715897,49.79999999999999,326.3099324896783
230,33,2026-04-27,15:27:42.902,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102606,35.209603,5544,32.10297822686135,35.20931005713652,49.79999999999999,326.3099324896783
231,34,2026-04-27,15:27:42.936,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102606,35.209603,5545,32.10297822686135,35.20931005713652,49.79999999999999,326.3099324896783
232,33,2026-04-27,15:27:42.969,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102606,35.209603,5546,32.10297822686129,35.2093100571364,49.79999999999999,326.30993247402023
233,34,2026-04-27,15:27:43.001,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102612,35.209599,5548,32.10298422686129,35.209306057117146,49.79999999999999,326.30993247402023
234,33,2026-04-27,15:27:43.035,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102612,35.209599,5549,32.10298422686129,35.209306057117146,49.79999999999999,326.30993247402023
235,33,2026-04-27,15:27:43.069,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102612,35.209599,5550,32.10298422686129,35.209306057117146,49.79999999999999,326.30993247402023
236,34,2026-04-27,15:27:43.102,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102619,35.209594,5551,32.102991226861285,35.2093010570947,49.79999999999999,326.30993247402023
237,33,2026-04-27,15:27:43.136,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102619,35.209594,5553,32.102991226861285,35.2093010570947,49.79999999999999,326.30993247402023
238,33,2026-04-27,15:27:43.169,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102619,35.209594,5554,32.102991226861285,35.2093010570947,49.79999999999999,326.30993247402023
239,34,2026-04-27,15:27:43.203,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102625,35.20959,5555,32.10299722686129,35.20929705707545,49.79999999999999,326.30993247402023
240,33,2026-04-27,15:27:43.236,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102625,35.20959,5557,32.10299722686129,35.20929705707545,49.79999999999999,326.30993247402023
241,34,2026-04-27,15:27:43.269,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102625,35.20959,5558,32.10299722686129,35.20929705707545,49.79999999999999,326.30993247402023
242,33,2026-04-27,15:27:43.303,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102632,35.209585,5558,32.10300422686129,35.209292057053,49.79999999999999,326.30993247402023
243,33,2026-04-27,15:27:43.336,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102632,35.209585,5559,32.10300422686129,35.209292057053,49.79999999999999,326.30993247402023
244,34,2026-04-27,15:27:43.369,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102632,35.209585,5560,32.10300422686115,35.20929205705276,49.79999999999999,326.309932442704
245,33,2026-04-27,15:27:43.403,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102638,35.209581,5560,32.10301022686115,35.20928805703351,49.79999999999999,326.309932442704
246,33,2026-04-27,15:27:43.436,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102638,35.209581,5561,32.10301022686115,35.20928805703351,49.79999999999999,326.309932442704
247,34,2026-04-27,15:27:43.470,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102638,35.209581,5562,32.10301022686129,35.20928805703375,49.79999999999999,326.30993247402023
248,33,2026-04-27,15:27:43.503,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102646,35.209576,5562,32.10301822686129,35.20928305700809,49.79999999999999,326.30993247402023
249,33,2026-04-27,15:27:43.536,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102646,35.209576,5562,32.10301822686129,35.20928305700809,49.79999999999999,326.30993247402023
250,34,2026-04-27,15:27:43.570,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102646,35.209576,5563,32.10301822686129,35.20928305700809,49.79999999999999,326.30993247402023
251,33,2026-04-27,15:27:43.603,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102653,35.209571,5565,32.103025226861284,35.20927805698564,49.79999999999999,326.30993247402023
252,34,2026-04-27,15:27:43.636,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102653,35.209571,5566,32.103025226861284,35.20927805698564,49.79999999999999,326.30993247402023
253,33,2026-04-27,15:27:43.670,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.102653,35.209571,5567,32.103025226861284,35.20927805698564,49.79999999999999,326.30993247402023
254,33,2026-04-27,15:27:43.703,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.10266,35.209567,5568,32.10303222686129,35.20927405696319,49.79999999999999,326.30993247402023
255,34,2026-04-27,15:27:43.737,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.10266,35.209567,5569,32.10303222686129,35.20927405696319,49.79999999999999,326.30993247402023
256,33,2026-04-27,15:27:43.770,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10266,35.209567,5570,32.10303222686129,35.20927405696319,49.79999999999999,326.30993247402023
257,33,2026-04-27,15:27:43.803,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102668,35.209561,5570,32.10304022686129,35.209268056937525,49.79999999999999,326.30993247402023
258,34,2026-04-27,15:27:43.836,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102668,35.209561,5571,32.10304022686129,35.209268056937525,49.79999999999999,326.30993247402023
259,33,2026-04-27,15:27:43.869,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102668,35.209561,5571,32.10304022686129,35.209268056937525,49.79999999999999,326.30993247402023
260,33,2026-04-27,15:27:43.902,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102675,35.209557,5572,32.103047226861285,35.20926405691507,49.79999999999999,326.30993247402023
261,34,2026-04-27,15:27:43.937,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102675,35.209557,5573,32.103047226861285,35.20926405691507,49.79999999999999,326.30993247402023
262,33,2026-04-27,15:27:43.970,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102675,35.209557,5574,32.103047226861285,35.20926405691507,49.79999999999999,326.30993247402023
263,34,2026-04-27,15:27:44.003,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102682,35.209552,5574,32.10305422686129,35.20925905689262,49.79999999999999,326.30993247402023
264,33,2026-04-27,15:27:44.036,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102682,35.209552,5575,32.10305422686129,35.20925905689262,49.79999999999999,326.30993247402023
265,33,2026-04-27,15:27:44.070,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102682,35.209552,5575,32.10305422686129,35.20925905689262,49.79999999999999,326.30993247402023
266,34,2026-04-27,15:27:44.103,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10269,35.209547,5575,32.10306222686129,35.20925405686696,49.79999999999999,326.30993247402023
267,33,2026-04-27,15:27:44.137,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10269,35.209547,5575,32.10306222686129,35.20925405686696,49.79999999999999,326.30993247402023
268,33,2026-04-27,15:27:44.170,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10269,35.209547,5575,32.103062226861354,35.20925405686708,49.79999999999999,326.3099324896783
269,34,2026-04-27,15:27:44.204,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102697,35.209542,5575,32.10306922686135,35.20924905684463,49.79999999999999,326.3099324896783
270,33,2026-04-27,15:27:44.237,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102697,35.209542,5575,32.10306922686135,35.20924905684463,49.79999999999999,326.3099324896783
271,34,2026-04-27,15:27:44.270,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102697,35.209542,5575,32.103076361379,35.20926210184426,49.79999999999999,327.99461678734224
272,33,2026-04-27,15:27:44.304,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102705,35.209537,5575,32.103084361379004,35.20925710181974,49.79999999999999,327.99461678734224
273,33,2026-04-27,15:27:44.336,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102705,35.209537,5575,32.103084361379004,35.20925710181974,49.79999999999999,327.99461678734224
274,34,2026-04-27,15:27:44.370,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102705,35.209537,5575,32.103084361379004,35.20925710181974,49.79999999999999,327.99461678734224
275,33,2026-04-27,15:27:44.404,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102712,35.209532,5575,32.103091361379,35.20925210179829,49.79999999999999,327.99461678734224
276,33,2026-04-27,15:27:44.436,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.102712,35.209532,5575,32.103091361379,35.20925210179829,49.79999999999999,327.99461678734224
